"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@AbrahamWooster","Abraham Wooster","@Christi_Amator Home-schooling is plucking one's child off the assembly line of dependable predictable generic drones. These little units respond well at home. When gut instinct is replaced by an unhealthy ideology we have problems. Good info. on Harvard. Keep em home!","0","0","0","1587387708000","20 Apr 2020","AbrahamWooster/status/1252220927850377216","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@EliPark700","Eli Park","@eplemos5life @Nurgle37 @GadSaad Not if you know where the tracker is. Drone chop shops are as much a thing of the future as drones.","0","0","0","1587386714000","20 Apr 2020","EliPark700/status/1252216758301229056","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@hollymathis7","holly","@BetteMidler never said a word when #Obama killed three #Americans via drone attacks. No due process, no trials. No argument, #44 has blood on his hands. @ABFalecbaldwin @Alyssa_Milano @cher @MMFlint @billmaher @SusanSarandon @mikeandersonsr @marklevinshow @RealJamesWoods https://t.co/XNabvlBmGn","0","0","0","1587387377000","20 Apr 2020","hollymathis7/status/1252219537677791232","https://twitter.com/search?lang=en&q=drone&src=typed_query","Obama | Americans"
"@drone_business","おもしろツイート","また中国か（ ＾ω＾）・・・https://t.co/Vi8ljmAFGW","0","0","0","1587387800000","20 Apr 2020","drone_business/status/1252221311125880832","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Hayrettin123","Hayrettin Taşkıran","@kirpivekobra Hee benim drone da ağaça takıldı kaçak göçek ağaça tırmandık bide. Güzel yapmışsınız tebrikler.","0","0","0","1587387699000","20 Apr 2020","Hayrettin123/status/1252220886431694851","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@SocialistBloke","Heartland Socialist","@MagriTiger @Singo93 @MRothermere @DPJHodges @politicocount1 One day we have this 👇🏻 a few days later we have personal 2 metre cordons+police drones flying overhead with threats of £1k fines. It’s neither sane or a reflection of science changing! You can demand your own common sense to be quiet don’t expect the rest of us to follow suit. https://t.co/gmLtA4mBXl","0","0","0","1587386646000","20 Apr 2020","SocialistBloke/status/1252216470475608064","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@drone35248141","Drone","@paulomathias vou traduzir o que este cidadão quer! Ele quer que Juizes cumpram a constituição e parem de legislar a favor de políticos corruptos que formaram uma organização criminosa de alta periculosidade","0","0","1","1587387073000","20 Apr 2020","drone35248141/status/1252218263779586048","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@SnakeDrone","SnakeDrone","I'm not sleeping tonight @vivadirt https://t.co/3Ais3MA6qc","0","0","0","1587387025000","20 Apr 2020","SnakeDrone/status/1252218059139538944","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@josephflaherty","Joseph Flaherty","So, crack more timely Juicero jokes...or spend five minutes with the A16Z portfolio, where you'll find investments in: 📏 CAD 👵 elder care 🔋 batteries 🧬 genomics ♋️ oncology 🚁 drones ⚛️quantum computing Say what you will about the essay, but they're walking the walk.","0","0","1","1587386558000","20 Apr 2020","josephflaherty/status/1252216103293661184","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@SimonTuffen","Simon Tuffen","@matineeidler @GadSaad Exactly. Leaving aside the immense difficulties in making drone deliveries safe in a normal city environment, what are the chances of such drones surviving vandalism and theft?","0","0","1","1587386965000","20 Apr 2020","SimonTuffen/status/1252217809809084416","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@zestlabs_","zestlabs","@haeclipses @nickinportsmout Reported every single one, carry on, its your Twitter that’s getting reported everytime you dense kpop drone","0","0","0","1587386946000","20 Apr 2020","zestlabs_/status/1252217731249733632","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@CanaryInTheMin1","CanaryInTheMine","@YellowBirdSkies @hankgreen @KarlyInAbox @dannymatz90 @jaksicle @ChickeninBlack @CatFanatic9 @rise_alien @LurkerInTheLoft @StrangeAttract5 @GaryRayBetz @flannelrainbows Birdy,it's wonderful! 😍Thank you dear friend! I'd like to send a drone to drop pics of dying CV19 patients & obituaries on those crowds of paid ""protestors""-for the ""right"" to spread disease to others! Pray for those of us w/#GOP governors w/Orange lips.😷","0","0","0","1587387631000","20 Apr 2020","CanaryInTheMin1/status/1252220602183753728","https://twitter.com/search?lang=en&q=drone&src=typed_query","GOP"
"@AAICDrones","AAIC","Editing first thing in the morning when your brain is still a bit foggy can lead to some interesting images. Have a great Monday ! Stay Safe! 🌞 @AAICDrones @ Ellicott City, Maryland https://t.co/UAHD78FCPa","0","0","0","1587387608000","20 Apr 2020","AAICDrones/status/1252220504464928768","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@altwaitan","عبدالله التويتان","عموما .. موقع RCBenchmark عنده أدوات ممتازة صراحة حق اللي يبني درون drone https://t.co/jhI3GRI4ly","1","0","0","1587385890000","20 Apr 2020","altwaitan/status/1252213300911378433","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@karsiyaka_bel","Karşıyaka Belediyesi","Karşıyakamızın sokaklarında gezeceğimiz güzel günler yine gelecek. O zamana kadar evde kalın, sağlıkla kalın. Teşekkürler Mustafa Mutlutürk. #EvdeKal https://t.co/AvdIB53TW1","1","1","14","1587383345000","20 Apr 2020","karsiyaka_bel/status/1252202624650280960","https://twitter.com/search?lang=en&q=drone&src=typed_query","EvdeKal"
"@IBirdDrone","Loulou","@LaeticiaLizo Un bon alors !!","0","0","0","1587387383000","20 Apr 2020","IBirdDrone/status/1252219560637411328","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@resesifbiyolog","Bilgenur","@sarizeh HAHHAHAHSHSHSHHSDHD ABİ DRONE SAVUNDUM AZ ÖNCE DRONE","1","0","1","1587387126000","20 Apr 2020","resesifbiyolog/status/1252218485742227458","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@rafaelxramos","Rafael C Ramos","""The drones are donated by DJI a China company"" ""...they hope that as people see something, they say something"" Let that sink in for a bit... https://t.co/qljrPmQFTE","0","0","0","1587387583000","20 Apr 2020","rafaelxramos/status/1252220401591123970","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@CumulusImaging","Cumulus Technologies, Inc.","The Time For Delivery Drones To Rise Up Is Now... I couldn't agree more... #drone #Forbes #drones #dronesforgood #cumulustechnologies #dronelife #uastraining #dronetechnology #dronepilot #faa #unmannedsystems #publicsafety https://t.co/Y17nDEQmnL","0","0","0","1587386240000","20 Apr 2020","CumulusImaging/status/1252214769962176513","https://twitter.com/search?lang=en&q=drone&src=typed_query","drone | Forbes | drones | dronesforgood | cumulustechnologies | dronelife | uastraining | dronetechnology | dronepilot | faa | unmannedsystems | publicsafety"
"@SLVRCT","Gürcan B","@leyladelempicka Ağlak ve aksak piyano müziği eşliğinde drone lu boş sokak görüntüsü izlemekten kustuk artık 🤢","0","0","0","1587387728000","20 Apr 2020","SLVRCT/status/1252221010335748097","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@anamikavinod","V.KS","Sir is this the height drone should be flying https://t.co/tN0vpBh1Gv","0","0","0","1587387332000","20 Apr 2020","anamikavinod/status/1252219347956912130","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@sirozhzha","Dead Drone","@fnord_monkey Та я не первый раз гуглю )) и забываю... Не рискнул бы HNW час слушать. Или это не про ""слушать"", но про ""играть""?","0","0","0","1587387565000","20 Apr 2020","sirozhzha/status/1252220328002097153","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@timedatabot","VR Cyber Machine","Hat Guy is holding the remote for a drone which hovers nearby.","0","0","0","1587385922000","20 Apr 2020","timedatabot/status/1252213434738831363","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@bgresmi","BG","#GNA airstrikes with #Turkish armed drones hit #LNA positions around Tarhouna city, #Libya #UMH Hava Kuvvetleri, #SIHA'lar ile Terhune'deki #Hafter mevzilerini bombaladı. #Turkey #Libya #UAE #KSA #Egypt #War #Conflict #Qatar #Military","0","0","4","1587385560000","20 Apr 2020","bgresmi/status/1252211914790318081","https://twitter.com/search?lang=en&q=drone&src=typed_query","GNA | Turkish | LNA | Libya | UMH | SIHA | Hafter | Turkey | Libya | UAE | KSA | Egypt | War | Conflict | Qatar | Military"
"@magills_","Magills","@jason_howerton And they gloss over that the drones are donated from a Chinese firm ""DJI"". I'm sure there is nothing other than good intentions there.","0","0","2","1587386871000","20 Apr 2020","magills_/status/1252217415972388865","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@cihanccelik","CİHAN ÇELİK","Tamam eyvallah güzel düşünmüşsünüz ama bu gibi şeylere yasak gelmesi lazım.Bunu kötüye kullanabilecek polislere zarar verebilecek insanlar olabilir.Drone çok tehlikeli amaçlar için kullanılabilir. @TC_istanbul @AliYerlikaya @suleymansoylu @TC_icisleri https://t.co/8MUKd84BQ7","0","0","0","1587386527000","20 Apr 2020","cihanccelik/status/1252215972074840064","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@jon_wieneke","Jon Wieneke (Win-ĕ-key)","@B4ARMYB4RNEY @ThisIsGwyneth Average drone only has 30 minutes of battery time, and right now the FAA requires direct line of site with the operator & max 3 miles. It is possible, but rules & regulations aren't quite there yet. The pilot/operator was likely within a block for this demo.","0","0","0","1587386800000","20 Apr 2020","jon_wieneke/status/1252217116436107265","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@garybkatz","Gary Katz","@ShahdSafi2 @SamidounPP Humanity won't be found in the offices of Hamas or Fatah officials, Palestinian textbooks or PA TV programs that laud murder of Jews & terrorism. Nor in mosques with radical imams who tell drone-like congregants that Jews are descendants of apes & pigs, who never lived in Israel.","0","0","0","1587387655000","20 Apr 2020","garybkatz/status/1252220704940007427","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@ProboTek","ProboTEK","See me control #drones like a pro! https://t.co/bXEmSzFiiC https://t.co/7kBkd2PELP","0","1","2","1587385658000","20 Apr 2020","ProboTek/status/1252212328315211776","https://twitter.com/search?lang=en&q=drone&src=typed_query","drones"
"@MauricioGP","• MauGP •","@CristhianRS Creo que más que fake, es un prototipo. Los drones ya hacían entrega de paquetes militares, pero el tema comercial es algo que recién se está aprobando. https://t.co/zeXpJZNSCy Sin embargo, estoy de acuerdo en que ahorita tenemos que ver qué podemos hacer con los hospitales 😞.","0","0","0","1587386873000","20 Apr 2020","MauricioGP/status/1252217423882645505","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@gettingOlderGC","ssachin","@ImtiazMadmood heard there was a drone attack few months ago on saudi oil wells from Yemen.. wondering what’s price of such drones now. 🤓","0","0","1","1587386472000","20 Apr 2020","gettingOlderGC/status/1252215740746342404","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@jairbolsonaro","Jair M. Bolsonaro","- Alvorada (20/04/2020). . Link no youtube: https://t.co/53X5kLAhyE","1391","1703","7937","1587384972000","20 Apr 2020","jairbolsonaro/status/1252209449453981697","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MucahidDurmaz","Mucahid Durmaz","#Ghana uses drones to test people more quickly outside major cities for COVID-19 The drones will be flying samples collected from health facilities in rural areas to laboratories in the capital Accra and to Kumasi. https://t.co/thWQ1OG0co","0","0","1","1587386659000","20 Apr 2020","MucahidDurmaz/status/1252216524737253378","https://twitter.com/search?lang=en&q=drone&src=typed_query","Ghana"
"@drones_all","All About Drones.com","STARTRC 3.9 and 11.8inch OTG Data Line USB Cable to Micro Controller Cable for DJI Mavic Mini/Mavic 2 Pro/Zoom/Mavic Pro/Platinum/Spark/Mavic Air - https://t.co/IbyCiOKGf4 #drone #drones #dronegear https://t.co/7gkVuzODDI","0","0","0","1587386942000","20 Apr 2020","drones_all/status/1252217712383864834","https://twitter.com/search?lang=en&q=drone&src=typed_query","drone | drones | dronegear"
"@drone35248141","Drone","#FechadoComBolsonaro com ou sem AI 5, estamos juntos https://t.co/CBo0IpYXpI","0","0","0","1587385825000","20 Apr 2020","drone35248141/status/1252213026364760070","https://twitter.com/search?lang=en&q=drone&src=typed_query","FechadoComBolsonaro"
"@inawe_media","In Awe Digital Media","Drone photography of an empty car park at the Hounds Hill Shopping Centre, Blackpool @ Houndshill Shopping Centre https://t.co/7TxFof17OU","0","0","0","1587387638000","20 Apr 2020","inawe_media/status/1252220634039386112","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@SENA_Antioquia","SENA Antioquia","Seguimos con #ManosALaObra para mitigar el COVID-19 🦠. La segunda innovación que les presentamos viene de la mano de nuestros emprendedores Rafael Vides y Ferney López con sus drones y robots🤖 para desinfectar las calles del Urabá. https://t.co/TLqfFmjVps","0","0","1","1587386557000","20 Apr 2020","SENA_Antioquia/status/1252216099418103809","https://twitter.com/search?lang=en&q=drone&src=typed_query","ManosALaObra"
"@MohdAbdulMohi","Mohammad Abdul Mohi","@HiHyderabad Abhi kya kya karte ki drone se 🤔","0","0","0","1587387272000","20 Apr 2020","MohdAbdulMohi/status/1252219098664181760","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@DIRECTD3MOCRACY","direct democracy uk","Mysterious Drones Kill Militants In Greater Idlib https://t.co/BUTqLi4aS6 via @YouTube","0","0","0","1587386458000","20 Apr 2020","DIRECTD3MOCRACY/status/1252215683242430468","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@PetsitCarolyn","Carolyn Hébert","@Bensonian67 @johnpavlovitz @PressSec @realDonaldTrump Right. Clearly not Trumpie-speak, but by some sad flunky & then another flunky pushes him out in front of the audience to mouth the empty words he can't even process as he drones them out in his Valium fog monotone. A trained parrot would do a better, more believable job. Sucker.","0","0","0","1587386661000","20 Apr 2020","PetsitCarolyn/status/1252216535646683136","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
