"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@bob81584426","bob","My oldest daughter and niece are here from Chicago during the shut down. I had them at the emergency room yesterday. Both tested negative for Covid-19. One positive for bronchitis and other flu. Both RECORDED as having Covd-19 because test is only 70% accurate! Complete BS sham! https://t.co/bmYrvfUDlE","1","1","1","1587303599000","19 Apr 2020","bob81584426/status/1251868148095160320","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@ValaAfshar","Vala Afshar","In Spain, a taxi driver was known for taking patients to the hospital, free of charge. One day, he got a call to pickup a patient from the hospital. When he arrived, doctors and nurses surprised him with a standing ovation, plus an envelope of money. 🇪🇸🚕https://t.co/OOL6WOcLJb","1246","36739","117744","1587247938000","18 Apr 2020","ValaAfshar/status/1251634686348210178","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@guiller72535900","GuillermoTorrealba","Jorge Rodríguez anuncia de que parte proviene cada caso de covd-19. Si a ver vamos todos provienen de CHINA. ¿O no?","0","0","0","1587340514000","19 Apr 2020","guiller72535900/status/1252022977807425542","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@realDonaldTrump","Donald J. Trump","“On February 19th there was a Democratic Debate, in Las Vegas. Three words weren’t said: Virus, CoronaVirus, or COVID19. NEVER came up!” @BretBaier","14401","28372","95730","1587323885000","19 Apr 2020","realDonaldTrump/status/1251953233184149504","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@juantorreslopez","Juan Torres López","El impresionante impacto del Covd-19: comparativa de la pérdida de empleos en Estados en un mes, en diferentes momentos de crisis https://t.co/G8HQfRuDGB","2","17","18","1587372045000","20 Apr 2020","juantorreslopez/status/1252155228859904000","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@covd19_virus","COVİD-19 TR","Troller yine doldu buraya 😏😏 (ak troller) #CHPbunuNedenYapıyor","0","0","0","1587321811000","19 Apr 2020","covd19_virus/status/1251944535418114048","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","CHPbunuNedenYapıyor"
"@jmanalich","Jaime Mañalich","El rol del estudio de anticuerpos será crucial para el entendimiento y manejo de COVD-19.: Antibody tests suggest that coronavirus infections vastly exceed official counts https://t.co/ABffMvKsLb","40","85","233","1587379575000","20 Apr 2020","jmanalich/status/1252186812354834432","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@IvanDuque","Iván Duque 🇨🇴","Durante #FacebookLive dimos a conocer la plataforma #YoMeQuedoEnMiNegocio que ofrecerá, entre otros, herramientas y mecanismos de apoyo para conectar a compradores y vendedores, y así reactivar nuestra economía. @InnpulsaCol @GaitanVillegas @Vicmunro #PrevenciónYAcción https://t.co/SAirwNIgZa","232","462","1442","1587264186000","19 Apr 2020","IvanDuque/status/1251702838625009664","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","FacebookLive | YoMeQuedoEnMiNegocio | PrevenciónYAcción"
"@DrMohimran","Dr imran muhammad","We are fighting wd covd19 for the nation #WeStandWithHealthWorkers #WeStandWithHealthWorkers #GHAONHUNGERSTRIKE #NO_PPES https://t.co/WBbbrP1ZXf","0","1","1","1587306253000","19 Apr 2020","DrMohimran/status/1251879277244579840","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","WeStandWithHealthWorkers | WeStandWithHealthWorkers | GHAONHUNGERSTRIKE | NO_PPES"
"@Deepak91741542","Deepak","@narendramodi Dear sir, Corona CoVD -19 vaccine .. Sir please use the vaccine of गलघोटू disease which is commany found in our animals like buffaloes, cows etc. Mix a virus opposed tablet , vaccine of गलघोटू , malaria and an antibiotic. I'm sure that will work on corona.. please sir.use it..","0","0","1","1587371069000","20 Apr 2020","Deepak91741542/status/1252151138012540928","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@CuestionMarque","From A Citizen","while big corporations tout themselves as the engines of growth, this COVD-19 pandemic is showing us that we the little people provide the fuel and the roads. Without either, where would engines go?","0","0","1","1587359460000","20 Apr 2020","CuestionMarque/status/1252102443833462785","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@t140jp","トシ007","COVD-19を経験した医師の話 https://t.co/bWeHWMVIDr","0","0","0","1587347377000","20 Apr 2020","t140jp/status/1252051763525378048","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Workingonit99","Workingonit","These protesters should sign a waiver that they will not seek medical attention when they get COVD-19 ⁦@SenateGOP⁩ ⁦@HouseGOP⁩ ⁦@GOP⁩ ⁦@GOPLeader⁩ ⁦@POTUS⁩ #TrumpIsA_DANGER_ToAmerica #TrumpLiesAmericansDie https://t.co/y72yUbHBrn","0","0","0","1587318879000","19 Apr 2020","Workingonit99/status/1251932236372488195","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","TrumpIsA_DANGER_ToAmerica | TrumpLiesAmericansDie"
"@HighWireTalk","The HighWire","CAUGHT ON CAMERA: W.H.O Scientists Question Safety Of Vaccines Shocking footage from inside The W.H.O. Global Vaccine Safety Summit on Dec. 2 & 3 2019 https://t.co/ymEHqmZkTN","81","1296","1685","1578841932000","12 Jan 2020","HighWireTalk/status/1216377341691285504","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@ErickRey91","Erick𝐗̲.","#USA NEVER FORGET the Media dowmplayed the #CoronaVirus #COVID19 #Covd_19 #COVIDー19 https://t.co/c3cdt6hLw4","0","0","0","1587325854000","19 Apr 2020","ErickRey91/status/1251961492544598018","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","USA | CoronaVirus | COVID19 | Covd_19 | COVIDー19"
"@DailyCaller","Daily Caller","Trudeau Government Funding Research Project That’s Partnering With Chinese Lab Where COVID-19 May Have Started https://t.co/p5d0EdYnfL","42","144","166","1587333622000","19 Apr 2020","DailyCaller/status/1251994073306730497","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@QueenManalLopez","Queen Chandria","@PopCrave Ok Beyonce Pray for Us #COVD19 https://t.co/DTuIJHVt3B","0","0","0","1587313626000","19 Apr 2020","QueenManalLopez/status/1251910202112139264","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19"
"@FlawlessWEVI","Flawless Weddings VI","Such sweet memories! I can’t wait to start seeing this again. . . . . #memories #bored #lockdown #covd19 #socialdistancing #socialdistancing2020 #socialdistance #stayhome #stayathome #husbandandwife #happilymarried… https://t.co/0CeuYEtVSQ","0","0","0","1587334384000","19 Apr 2020","FlawlessWEVI/status/1251997266824646656","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","memories | bored | lockdown | covd19 | socialdistancing | socialdistancing2020 | socialdistance | stayhome | stayathome | husbandandwife | happilymarried"
"@CovdW3","COVD - 19★we will win !!","ひろゆき君わかりやすい。 学の無い自分でも理解できる《家がハンコ屋さんなのにテレワークを進めるか…》 テレワーク進めるトコとコロナ対策が同じトコじゃこの結果だわな。","0","0","0","1587382652000","20 Apr 2020","CovdW3/status/1252199720891478021","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@FinancialZim","FinZim","@humblemunhu @KelvinMotsi1 @nickmangwana @HeraldZimbabwe @larry_moyo @MoHCCZim @capitalkfm @TeeKayZim Hunger kills faster than covd-19.","1","0","1","1587372426000","20 Apr 2020","FinancialZim/status/1252156830433906690","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@bandar2ksa","Bandar Ahmed","@postoff25 @DrJDrooghaag @BanhathaiYako @RagusoSergio @Dkell999 @Dahl_Consult @Victoryabro @GeekOnTheLoose @AAnagha197 @JJcolemanMD @techpearce2 @NevilleGaunt @NutritiousMind @AshokNellikar @ComesAnnemarie @baski_LA @Fabriziobustama @sps123star @ShiCooks One day... We can touch one another after we beat CoVD-19.","0","0","2","1587370090000","20 Apr 2020","bandar2ksa/status/1252147032384507906","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@deejones7965","dee jones","@realDonaldTrump @WhiteHouse @SenateGOP @HouseGOP Democratic Mayors/Govenors are out of control & should be exposed at all @POTUS news briefings. Fake news & tyranny should be called out everyday. Have a COVD19 fake news update & clips of D’s infringing on our rights. https://t.co/GrrbsGxer7","0","0","0","1587328071000","19 Apr 2020","deejones7965/status/1251970790293110798","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Bujany966","Bujany🇵🇱🇳🇵","Skandal no tak PO się marzy żebyśmy prześcignęłi zachód nie gospodarczo ale w zgonach i chorych COVD 19 #Jedziemy","0","0","1","1587361181000","20 Apr 2020","Bujany966/status/1252109664214450181","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Jedziemy"
"@anung2579","Hillstone","It is very saddening to hear that now Wuhan classified as COVD19 law risk area whereas others parts of country are fighting with death toll rises every now and then.","0","0","0","1587353877000","20 Apr 2020","anung2579/status/1252079027445063681","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@MollelJoshua7","Mollel","Bunge ni kikao cha Mwisho na tunaelekea kwenye Chaguzi, Napendekeza/Ushauri Kwanini Wabunge Wasikubaliane kwa Kauli moja Kuwa Robo ya Fedha za kiinuamgongo kwa kila Mbunge zielekezwe kwenye Ununuzi Barakoa & Sanitizers - Mpango Wa kuwanusuru Wapiga kura wao dhidi ya Covd19","0","0","1","1587369609000","20 Apr 2020","MollelJoshua7/status/1252145013682851841","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@LocumNgn","Medical Locum Jobs","Chioma has now tested negative twice to COVD-19 #medicallocumjobs #locumnews https://t.co/g8zMzWSLPc","0","0","1","1587332509000","19 Apr 2020","LocumNgn/status/1251989405843275776","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","medicallocumjobs | locumnews"
"@Javier90128553","Javier","@CICPue @carlosmartinh @odylarios @SSC_Pue @MBarbosaMX @elsoldepuebla1 en la colonia clavijero en las canchas la gente le vale el covd19 les vales las medidas de seguridad en las calles Fernando arruti y Luis Cabrera ni sana distancia hay y está. Tomando https://t.co/noyp5vmPNc","2","0","0","1587317732000","19 Apr 2020","Javier90128553/status/1251927424952041472","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Asaddxb20","AsadIqbal","@mophrd @Sajjad922231 Dear sir. UAE flights did start. Whats the mechanism? How do we book a ticket? Embsy closed, PIA closed. How do we pay when we r quarantined in hotels? Y dont u request uae govt to do covd-19 tests b4 we depart to Pak?","0","0","0","1587325942000","19 Apr 2020","Asaddxb20/status/1251961858988408837","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@afrikarabia","Christophe RIGAUD","#RDC #COVID19 Bilan samedi 18 avril : 327 cas confirmés, 25 décès et 27 personnes guéries. 5 provinces touchées : • Kinshasa : 315 cas • Nord-Kivu : 5 cas • Sud-Kivu : 4 cas • Ituri : 2 cas • Kwilu : 1 cas https://t.co/TAtbfWWqJW","5","15","47","1587283272000","19 Apr 2020","afrikarabia/status/1251782889550774272","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","RDC | COVID19"
"@AFTteach","AFT TEACH","High schoolers can win up to $10,000 for writing an essay! Students can read a book, write an essay & enter to win. Deadline 5/31 https://t.co/OkpSg6KJgK #EdChat #COVD19 #RemoteCoffeeEdu #DistanceLearning #StayAtHome #eLearning @AFTunion @AFTteach @Sharemylesson @theprospect https://t.co/qEHTxEMUDq","0","0","0","1587315902000","19 Apr 2020","AFTteach/status/1251919750323716096","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","EdChat | COVD19 | RemoteCoffeeEdu | DistanceLearning | StayAtHome | eLearning"
"@healthcareicare","healthcareforall","No need to watch the lyng, creep Trump. Tune into @60Minutes, you will learn more of the #COVD19 status than you recieved during the Trump Propaganda daily 2 hours over the last 2 months. #StopAiringTrump https://t.co/hDFBMhosq6","0","0","3","1587338346000","19 Apr 2020","healthcareicare/status/1252013884648685580","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19 | StopAiringTrump"
"@DalalPramodbhai","Pramodbhai Dalal","@AmitShah હું આપને Hitesh Patel (Ahemdabad)સાથે મળેલ . Delhi માં છેલ્લા ૯૦ વષો થી છીએ. મારે ત્યાં Punjabi Bagh માં ૯ દુર્ગા નું મઢ છેઅને Hitesh Bhai આવી દર્શન કરે છે.ઘંટાકરણ દાદા પણ વિરાજમાન છે. COVD 19 માટે આપને અને મોદીજી ને શક્તિ મળે એવી માતાજી અને દાદા ને રોજ અરજ કરીયે છીએ.","0","0","0","1587383830000","20 Apr 2020","DalalPramodbhai/status/1252204662347821056","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@fl_bob","Bob Williams","@w_terrence Wasn't there a rapper just released from prison bcuz of #COVID19 Rapper Tekashi 69 has been released from a Manhattan prison early due to COVD-19 concerns. also #BillCosby not being released","0","0","0","1587309925000","19 Apr 2020","fl_bob/status/1251894680385658881","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVID19 | BillCosby"
"@nnw59","Matthew  A. Duda","Treacherous @nytimes reporter who wants you to suffer or die from COVD19 while being prohibited from using therapies to help make you better, discovers deficits are bad now that Bad Orange Man is President. https://t.co/XBnZUBf2bC","0","0","0","1587310912000","19 Apr 2020","nnw59/status/1251898821799342080","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@HenryCharlesK19","Ippo🌬️","Il y'a un Burkinabé sur RFI actuellement askip il est du corps médical. Il dit qu'au Burkina ils utilisent un médicament Africain qui s'appelle Apivirine pour lutter contre le CoVD19 et askip c'est efficace.","0","0","0","1587335180000","19 Apr 2020","HenryCharlesK19/status/1252000605314469889","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
